# r numerical exact
2.57613 0.195922 0.19596
2.57669 0.195856 0.195894
2.57724 0.195789 0.195828
2.57779 0.195723 0.195761
2.57835 0.195657 0.195695
2.5789 0.19559 0.195629
2.57945 0.195524 0.195562
2.58001 0.195457 0.195496
2.58056 0.195391 0.19543
2.58112 0.195325 0.195363
2.58167 0.195258 0.195297
2.58223 0.195192 0.195231
2.58278 0.195126 0.195164
2.58333 0.195059 0.195098
2.58389 0.194993 0.195032
2.58444 0.194927 0.194965
2.585 0.19486 0.194899
2.58555 0.194794 0.194833
2.58611 0.194728 0.194766
2.58667 0.194661 0.1947
2.58722 0.194595 0.194634
2.58778 0.194529 0.194567
2.58833 0.194462 0.194501
2.58889 0.194396 0.194435
2.58944 0.194329 0.194368
2.59 0.194263 0.194302
2.59056 0.194197 0.194236
2.59111 0.19413 0.194169
2.59167 0.194064 0.194103
2.59223 0.193998 0.194037
2.59278 0.193931 0.19397
2.59334 0.193865 0.193904
2.5939 0.193799 0.193838
2.59445 0.193732 0.193771
2.59501 0.193666 0.193705
2.59557 0.1936 0.193638
2.59612 0.193533 0.193572
2.59668 0.193467 0.193506
2.59724 0.1934 0.193439
2.5978 0.193334 0.193373
2.59836 0.193268 0.193307
2.59891 0.193201 0.19324
2.59947 0.193135 0.193174
2.60003 0.193069 0.193108
2.60059 0.193002 0.193041
2.60115 0.192936 0.192975
2.6017 0.19287 0.192909
2.60226 0.192803 0.192843
2.60282 0.192737 0.192776
2.60338 0.192671 0.19271
2.60394 0.192604 0.192644
2.6045 0.192538 0.192577
2.60506 0.192472 0.192511
2.60562 0.192405 0.192445
2.60618 0.192339 0.192378
2.60673 0.192273 0.192312
2.60729 0.192206 0.192246
2.60785 0.19214 0.192179
2.60841 0.192074 0.192113
2.60897 0.192007 0.192047
2.60953 0.191941 0.19198
2.61009 0.191875 0.191914
2.61065 0.191808 0.191848
2.61121 0.191742 0.191782
2.61177 0.191676 0.191715
2.61233 0.191609 0.191649
2.61289 0.191543 0.191583
2.61346 0.191477 0.191516
2.61402 0.19141 0.19145
2.61458 0.191344 0.191384
2.61514 0.191278 0.191317
2.6157 0.191212 0.191251
2.61626 0.191145 0.191185
2.61682 0.191079 0.191119
2.61738 0.191013 0.191052
2.61794 0.190946 0.190986
2.61851 0.19088 0.19092
2.61907 0.190814 0.190854
2.61963 0.190748 0.190787
2.62019 0.190681 0.190721
2.62075 0.190615 0.190655
2.62131 0.190549 0.190589
2.62188 0.190482 0.190522
2.62244 0.190416 0.190456
2.623 0.19035 0.19039
2.62356 0.190284 0.190324
2.62413 0.190217 0.190257
2.62469 0.190151 0.190191
2.62525 0.190085 0.190125
2.62581 0.190019 0.190059
2.62638 0.189952 0.189992
2.62694 0.189886 0.189926
2.6275 0.18982 0.18986
2.62806 0.189754 0.189794
2.62863 0.189688 0.189728
2.62919 0.189621 0.189661
2.62975 0.189555 0.189595
2.63032 0.189489 0.189529
2.63088 0.189423 0.189463
2.63144 0.189357 0.189397
2.63201 0.18929 0.18933
2.63257 0.189224 0.189264
2.63314 0.189158 0.189198
2.6337 0.189092 0.189132
2.63426 0.189026 0.189066
2.63483 0.188959 0.189
2.63539 0.188893 0.188934
2.63596 0.188827 0.188867
2.63652 0.188761 0.188801
2.63709 0.188695 0.188735
2.63765 0.188629 0.188669
2.63821 0.188562 0.188603
2.63878 0.188496 0.188537
2.63934 0.18843 0.188471
2.63991 0.188364 0.188404
2.64047 0.188298 0.188338
2.64104 0.188232 0.188272
2.6416 0.188166 0.188206
2.64217 0.188099 0.18814
2.64273 0.188033 0.188074
2.6433 0.187967 0.188008
2.64386 0.187901 0.187942
2.64443 0.187835 0.187876
2.645 0.187769 0.18781
2.64556 0.187703 0.187744
2.64613 0.187637 0.187678
2.64669 0.187571 0.187611
2.64726 0.187505 0.187545
2.64783 0.187439 0.187479
2.64839 0.187373 0.187413
2.64896 0.187307 0.187347
2.64952 0.18724 0.187281
2.65009 0.187174 0.187215
2.65066 0.187108 0.187149
2.65122 0.187042 0.187083
2.65179 0.186976 0.187017
2.65236 0.18691 0.186951
2.65292 0.186844 0.186885
2.65349 0.186778 0.186819
2.65406 0.186712 0.186753
2.65462 0.186646 0.186687
2.65519 0.18658 0.186621
2.65576 0.186514 0.186555
2.65632 0.186448 0.186489
2.65689 0.186382 0.186424
2.65746 0.186317 0.186358
2.65803 0.186251 0.186292
2.65859 0.186185 0.186226
2.65916 0.186119 0.18616
2.65973 0.186053 0.186094
2.6603 0.185987 0.186028
2.66086 0.185921 0.185962
2.66143 0.185855 0.185896
2.662 0.185789 0.18583
2.66257 0.185723 0.185764
2.66313 0.185657 0.185699
2.6637 0.185591 0.185633
2.66427 0.185526 0.185567
2.66484 0.18546 0.185501
2.66541 0.185394 0.185435
2.66597 0.185328 0.185369
2.66654 0.185262 0.185303
2.66711 0.185196 0.185238
2.66768 0.18513 0.185172
2.66825 0.185065 0.185106
2.66882 0.184999 0.18504
2.66939 0.184933 0.184974
2.66995 0.184867 0.184909
2.67052 0.184801 0.184843
2.67109 0.184736 0.184777
2.67166 0.18467 0.184711
2.67223 0.184604 0.184646
2.6728 0.184538 0.18458
2.67337 0.184473 0.184514
2.67394 0.184407 0.184448
2.67451 0.184341 0.184383
2.67508 0.184275 0.184317
2.67565 0.18421 0.184251
2.67621 0.184144 0.184186
2.67678 0.184078 0.18412
2.67735 0.184013 0.184054
2.67792 0.183947 0.183989
2.67849 0.183881 0.183923
2.67906 0.183815 0.183857
2.67963 0.18375 0.183792
2.6802 0.183684 0.183726
2.68077 0.183618 0.18366
2.68134 0.183553 0.183595
2.68191 0.183487 0.183529
2.68248 0.183422 0.183464
2.68305 0.183356 0.183398
2.68362 0.18329 0.183332
2.68419 0.183225 0.183267
2.68476 0.183159 0.183201
2.68533 0.183094 0.183136
2.6859 0.183028 0.18307
2.68647 0.182962 0.183005
2.68704 0.182897 0.182939
2.68761 0.182831 0.182874
2.68819 0.182766 0.182808
2.68876 0.1827 0.182742
2.68933 0.182635 0.182677
2.6899 0.182569 0.182612
2.69047 0.182504 0.182546
2.69104 0.182438 0.182481
2.69161 0.182373 0.182415
2.69218 0.182307 0.18235
2.69275 0.182242 0.182284
2.69332 0.182176 0.182219
2.69389 0.182111 0.182153
2.69447 0.182046 0.182088
2.69504 0.18198 0.182023
2.69561 0.181915 0.181957
2.69618 0.181849 0.181892
2.69675 0.181784 0.181826
2.69732 0.181719 0.181761
2.69789 0.181653 0.181696
2.69846 0.181588 0.18163
2.69904 0.181523 0.181565
2.69961 0.181457 0.1815
2.70018 0.181392 0.181434
2.70075 0.181327 0.181369
2.70132 0.181261 0.181304
2.70189 0.181196 0.181239
2.70247 0.181131 0.181173
2.70304 0.181065 0.181108
2.70361 0.181 0.181043
2.70418 0.180935 0.180977
2.70475 0.18087 0.180912
2.70533 0.180804 0.180847
2.7059 0.180739 0.180782
2.70647 0.180674 0.180717
2.70704 0.180609 0.180651
2.70761 0.180543 0.180586
2.70819 0.180478 0.180521
2.70876 0.180413 0.180456
2.70933 0.180348 0.180391
2.7099 0.180283 0.180326
2.71048 0.180218 0.180261
2.71105 0.180152 0.180195
2.71162 0.180087 0.18013
2.71219 0.180022 0.180065
2.71277 0.179957 0.18
2.71334 0.179892 0.179935
2.71391 0.179827 0.17987
2.71448 0.179762 0.179805
2.71506 0.179697 0.17974
2.71563 0.179632 0.179675
2.7162 0.179567 0.17961
2.71678 0.179502 0.179545
2.71735 0.179437 0.17948
2.71792 0.179372 0.179415
2.71849 0.179307 0.17935
2.71907 0.179242 0.179285
2.71964 0.179177 0.17922
2.72021 0.179112 0.179155
2.72079 0.179047 0.17909
2.72136 0.178982 0.179025
2.72193 0.178917 0.17896
2.72251 0.178852 0.178895
2.72308 0.178787 0.178831
2.72365 0.178722 0.178766
2.72423 0.178657 0.178701
2.7248 0.178593 0.178636
2.72537 0.178528 0.178571
2.72595 0.178463 0.178506
2.72652 0.178398 0.178442
2.72709 0.178333 0.178377
2.72767 0.178268 0.178312
2.72824 0.178204 0.178247
2.72881 0.178139 0.178182
2.72939 0.178074 0.178118
2.72996 0.178009 0.178053
2.73054 0.177945 0.177988
2.73111 0.17788 0.177924
2.73168 0.177815 0.177859
2.73226 0.17775 0.177794
2.73283 0.177686 0.177729
2.7334 0.177621 0.177665
2.73398 0.177556 0.1776
2.73455 0.177492 0.177536
2.73513 0.177427 0.177471
2.7357 0.177362 0.177406
2.73627 0.177298 0.177342
2.73685 0.177233 0.177277
2.73742 0.177169 0.177213
2.738 0.177104 0.177148
2.73857 0.177039 0.177083
2.73914 0.176975 0.177019
2.73972 0.17691 0.176954
2.74029 0.176846 0.17689
2.74087 0.176781 0.176825
2.74144 0.176717 0.176761
2.74202 0.176652 0.176696
2.74259 0.176588 0.176632
2.74316 0.176523 0.176567
2.74374 0.176459 0.176503
2.74431 0.176394 0.176439
2.74489 0.17633 0.176374
2.74546 0.176266 0.17631
2.74604 0.176201 0.176245
2.74661 0.176137 0.176181
2.74719 0.176072 0.176117
2.74776 0.176008 0.176052
2.74833 0.175944 0.175988
2.74891 0.175879 0.175924
2.74948 0.175815 0.175859
2.75006 0.175751 0.175795
2.75063 0.175686 0.175731
2.75121 0.175622 0.175667
2.75178 0.175558 0.175602
2.75236 0.175494 0.175538
2.75293 0.175429 0.175474
2.75351 0.175365 0.17541
2.75408 0.175301 0.175345
2.75466 0.175237 0.175281
2.75523 0.175173 0.175217
2.75581 0.175108 0.175153
2.75638 0.175044 0.175089
2.75696 0.17498 0.175025
2.75753 0.174916 0.17496
2.75811 0.174852 0.174896
2.75868 0.174788 0.174832
2.75926 0.174724 0.174768
2.75983 0.174659 0.174704
2.76041 0.174595 0.17464
2.76098 0.174531 0.174576
2.76156 0.174467 0.174512
2.76213 0.174403 0.174448
2.76271 0.174339 0.174384
2.76328 0.174275 0.17432
2.76386 0.174211 0.174256
2.76443 0.174147 0.174192
2.76501 0.174083 0.174128
2.76558 0.174019 0.174064
2.76616 0.173955 0.174
2.76673 0.173892 0.173936
2.76731 0.173828 0.173873
2.76788 0.173764 0.173809
2.76846 0.1737 0.173745
2.76903 0.173636 0.173681
2.76961 0.173572 0.173617
2.77018 0.173508 0.173553
2.77076 0.173445 0.17349
2.77133 0.173381 0.173426
2.77191 0.173317 0.173362
2.77248 0.173253 0.173298
2.77306 0.173189 0.173235
2.77364 0.173126 0.173171
2.77421 0.173062 0.173107
2.77479 0.172998 0.173043
2.77536 0.172935 0.17298
2.77594 0.172871 0.172916
2.77651 0.172807 0.172852
2.77709 0.172744 0.172789
2.77766 0.17268 0.172725
2.77824 0.172616 0.172662
2.77881 0.172553 0.172598
2.77939 0.172489 0.172534
2.77997 0.172425 0.172471
2.78054 0.172362 0.172407
2.78112 0.172298 0.172344
2.78169 0.172235 0.17228
2.78227 0.172171 0.172217
2.78284 0.172108 0.172153
2.78342 0.172044 0.17209
2.78399 0.171981 0.172026
2.78457 0.171917 0.171963
2.78515 0.171854 0.171899
2.78572 0.17179 0.171836
2.7863 0.171727 0.171773
2.78687 0.171664 0.171709
2.78745 0.1716 0.171646
2.78802 0.171537 0.171583
2.7886 0.171473 0.171519
2.78917 0.17141 0.171456
2.78975 0.171347 0.171393
2.79033 0.171283 0.171329
2.7909 0.17122 0.171266
2.79148 0.171157 0.171203
2.79205 0.171094 0.17114
2.79263 0.17103 0.171076
2.7932 0.170967 0.171013
2.79378 0.170904 0.17095
2.79436 0.170841 0.170887
2.79493 0.170778 0.170824
2.79551 0.170714 0.17076
2.79608 0.170651 0.170697
2.79666 0.170588 0.170634
2.79724 0.170525 0.170571
2.79781 0.170462 0.170508
2.79839 0.170399 0.170445
2.79896 0.170336 0.170382
2.79954 0.170273 0.170319
2.80011 0.17021 0.170256
2.80069 0.170146 0.170193
2.80127 0.170083 0.17013
2.80184 0.17002 0.170067
2.80242 0.169957 0.170004
2.80299 0.169894 0.169941
2.80357 0.169832 0.169878
2.80414 0.169769 0.169815
2.80472 0.169706 0.169752
2.8053 0.169643 0.169689
2.80587 0.16958 0.169626
2.80645 0.169517 0.169563
2.80702 0.169454 0.169501
2.8076 0.169391 0.169438
2.80818 0.169328 0.169375
2.80875 0.169266 0.169312
2.80933 0.169203 0.169249
2.8099 0.16914 0.169187
2.81048 0.169077 0.169124
2.81105 0.169015 0.169061
2.81163 0.168952 0.168998
2.81221 0.168889 0.168936
2.81278 0.168826 0.168873
2.81336 0.168764 0.16881
2.81393 0.168701 0.168748
2.81451 0.168638 0.168685
2.81509 0.168576 0.168622
2.81566 0.168513 0.16856
2.81624 0.16845 0.168497
2.81681 0.168388 0.168435
2.81739 0.168325 0.168372
2.81797 0.168263 0.16831
2.81854 0.1682 0.168247
2.81912 0.168138 0.168185
2.81969 0.168075 0.168122
2.82027 0.168013 0.16806
2.82084 0.16795 0.167997
2.82142 0.167888 0.167935
2.822 0.167825 0.167872
2.82257 0.167763 0.16781
2.82315 0.1677 0.167748
2.82372 0.167638 0.167685
2.8243 0.167576 0.167623
2.82488 0.167513 0.16756
2.82545 0.167451 0.167498
2.82603 0.167389 0.167436
2.8266 0.167326 0.167374
2.82718 0.167264 0.167311
2.82775 0.167202 0.167249
2.82833 0.167139 0.167187
2.82891 0.167077 0.167125
2.82948 0.167015 0.167062
2.83006 0.166953 0.167
2.83063 0.166891 0.166938
2.83121 0.166828 0.166876
2.83179 0.166766 0.166814
2.83236 0.166704 0.166752
2.83294 0.166642 0.166689
2.83351 0.16658 0.166627
2.83409 0.166518 0.166565
2.83466 0.166456 0.166503
2.83524 0.166394 0.166441
2.83582 0.166332 0.166379
2.83639 0.16627 0.166317
2.83697 0.166208 0.166255
2.83754 0.166146 0.166193
2.83812 0.166084 0.166131
2.83869 0.166022 0.166069
2.83927 0.16596 0.166007
2.83985 0.165898 0.165945
2.84042 0.165836 0.165884
2.841 0.165774 0.165822
2.84157 0.165712 0.16576
2.84215 0.16565 0.165698
2.84272 0.165588 0.165636
2.8433 0.165527 0.165574
2.84388 0.165465 0.165513
2.84445 0.165403 0.165451
2.84503 0.165341 0.165389
2.8456 0.165279 0.165327
2.84618 0.165218 0.165266
2.84675 0.165156 0.165204
2.84733 0.165094 0.165142
2.84791 0.165033 0.16508
2.84848 0.164971 0.165019
2.84906 0.164909 0.164957
2.84963 0.164848 0.164896
2.85021 0.164786 0.164834
2.85078 0.164724 0.164772
2.85136 0.164663 0.164711
2.85194 0.164601 0.164649
2.85251 0.16454 0.164588
2.85309 0.164478 0.164526
2.85366 0.164417 0.164465
2.85424 0.164355 0.164403
2.85481 0.164294 0.164342
2.85539 0.164232 0.16428
2.85596 0.164171 0.164219
2.85654 0.164109 0.164158
2.85712 0.164048 0.164096
2.85769 0.163986 0.164035
2.85827 0.163925 0.163973
2.85884 0.163864 0.163912
2.85942 0.163802 0.163851
2.85999 0.163741 0.163789
2.86057 0.16368 0.163728
2.86114 0.163618 0.163667
2.86172 0.163557 0.163606
2.86229 0.163496 0.163544
2.86287 0.163435 0.163483
2.86345 0.163373 0.163422
2.86402 0.163312 0.163361
2.8646 0.163251 0.1633
2.86517 0.16319 0.163238
2.86575 0.163129 0.163177
2.86632 0.163067 0.163116
2.8669 0.163006 0.163055
2.86747 0.162945 0.162994
2.86805 0.162884 0.162933
2.86862 0.162823 0.162872
2.8692 0.162762 0.162811
2.86977 0.162701 0.16275
2.87035 0.16264 0.162689
2.87092 0.162579 0.162628
2.8715 0.162518 0.162567
2.87208 0.162457 0.162506
2.87265 0.162396 0.162445
2.87323 0.162335 0.162384
2.8738 0.162274 0.162323
2.87438 0.162213 0.162262
2.87495 0.162152 0.162202
2.87553 0.162092 0.162141
2.8761 0.162031 0.16208
2.87668 0.16197 0.162019
2.87725 0.161909 0.161958
2.87783 0.161848 0.161898
2.8784 0.161788 0.161837
2.87898 0.161727 0.161776
2.87955 0.161666 0.161715
2.88013 0.161605 0.161655
2.8807 0.161545 0.161594
2.88128 0.161484 0.161533
2.88185 0.161423 0.161473
2.88243 0.161363 0.161412
2.883 0.161302 0.161351
2.88358 0.161241 0.161291
2.88415 0.161181 0.16123
2.88473 0.16112 0.16117
2.8853 0.16106 0.161109
2.88588 0.160999 0.161049
2.88645 0.160939 0.160988
2.88703 0.160878 0.160928
2.8876 0.160818 0.160867
2.88818 0.160757 0.160807
2.88875 0.160697 0.160746
2.88933 0.160636 0.160686
2.8899 0.160576 0.160626
2.89048 0.160516 0.160565
2.89105 0.160455 0.160505
2.89163 0.160395 0.160444
2.8922 0.160334 0.160384
2.89278 0.160274 0.160324
2.89335 0.160214 0.160264
2.89393 0.160154 0.160203
2.8945 0.160093 0.160143
2.89507 0.160033 0.160083
2.89565 0.159973 0.160023
2.89622 0.159913 0.159962
2.8968 0.159852 0.159902
2.89737 0.159792 0.159842
2.89795 0.159732 0.159782
2.89852 0.159672 0.159722
2.8991 0.159612 0.159662
2.89967 0.159552 0.159602
2.90025 0.159492 0.159542
2.90082 0.159431 0.159482
2.9014 0.159371 0.159421
2.90197 0.159311 0.159361
2.90254 0.159251 0.159301
2.90312 0.159191 0.159242
2.90369 0.159131 0.159182
2.90427 0.159071 0.159122
2.90484 0.159011 0.159062
2.90542 0.158952 0.159002
2.90599 0.158892 0.158942
2.90657 0.158832 0.158882
2.90714 0.158772 0.158822
2.90771 0.158712 0.158762
2.90829 0.158652 0.158703
2.90886 0.158592 0.158643
2.90944 0.158533 0.158583
2.91001 0.158473 0.158523
2.91059 0.158413 0.158463
2.91116 0.158353 0.158404
2.91173 0.158293 0.158344
2.91231 0.158234 0.158284
2.91288 0.158174 0.158225
2.91346 0.158114 0.158165
2.91403 0.158055 0.158105
2.91461 0.157995 0.158046
2.91518 0.157935 0.157986
2.91575 0.157876 0.157927
2.91633 0.157816 0.157867
2.9169 0.157757 0.157807
2.91748 0.157697 0.157748
2.91805 0.157638 0.157688
2.91862 0.157578 0.157629
2.9192 0.157519 0.157569
2.91977 0.157459 0.15751
2.92035 0.1574 0.157451
2.92092 0.15734 0.157391
2.92149 0.157281 0.157332
2.92207 0.157221 0.157272
2.92264 0.157162 0.157213
2.92322 0.157103 0.157154
2.92379 0.157043 0.157094
2.92436 0.156984 0.157035
2.92494 0.156925 0.156976
2.92551 0.156865 0.156916
2.92608 0.156806 0.156857
2.92666 0.156747 0.156798
2.92723 0.156688 0.156739
2.92781 0.156628 0.15668
2.92838 0.156569 0.15662
2.92895 0.15651 0.156561
2.92953 0.156451 0.156502
2.9301 0.156392 0.156443
2.93067 0.156333 0.156384
2.93125 0.156273 0.156325
2.93182 0.156214 0.156266
2.9324 0.156155 0.156207
2.93297 0.156096 0.156148
2.93354 0.156037 0.156089
2.93412 0.155978 0.15603
2.93469 0.155919 0.155971
2.93526 0.15586 0.155912
2.93584 0.155801 0.155853
2.93641 0.155742 0.155794
2.93698 0.155683 0.155735
2.93756 0.155624 0.155676
2.93813 0.155566 0.155617
2.9387 0.155507 0.155558
2.93928 0.155448 0.155499
2.93985 0.155389 0.155441
2.94042 0.15533 0.155382
2.941 0.155271 0.155323
2.94157 0.155213 0.155264
2.94214 0.155154 0.155205
2.94272 0.155095 0.155147
2.94329 0.155036 0.155088
2.94386 0.154978 0.155029
2.94444 0.154919 0.154971
2.94501 0.15486 0.154912
2.94558 0.154802 0.154853
2.94616 0.154743 0.154795
2.94673 0.154684 0.154736
2.9473 0.154626 0.154678
2.94788 0.154567 0.154619
2.94845 0.154509 0.154561
2.94902 0.15445 0.154502
2.94959 0.154391 0.154443
2.95017 0.154333 0.154385
2.95074 0.154274 0.154327
2.95131 0.154216 0.154268
2.95189 0.154158 0.15421
2.95246 0.154099 0.154151
2.95303 0.154041 0.154093
2.95361 0.153982 0.154034
2.95418 0.153924 0.153976
2.95475 0.153866 0.153918
2.95532 0.153807 0.153859
2.9559 0.153749 0.153801
2.95647 0.153691 0.153743
2.95704 0.153632 0.153685
2.95762 0.153574 0.153626
2.95819 0.153516 0.153568
2.95876 0.153457 0.15351
2.95933 0.153399 0.153452
2.95991 0.153341 0.153394
2.96048 0.153283 0.153335
2.96105 0.153225 0.153277
2.96162 0.153167 0.153219
2.9622 0.153108 0.153161
2.96277 0.15305 0.153103
2.96334 0.152992 0.153045
2.96391 0.152934 0.152987
2.96449 0.152876 0.152929
2.96506 0.152818 0.152871
2.96563 0.15276 0.152813
2.9662 0.152702 0.152755
2.96678 0.152644 0.152697
2.96735 0.152586 0.152639
2.96792 0.152528 0.152581
2.96849 0.15247 0.152523
2.96907 0.152412 0.152465
2.96964 0.152355 0.152407
2.97021 0.152297 0.15235
2.97078 0.152239 0.152292
2.97136 0.152181 0.152234
2.97193 0.152123 0.152176
2.9725 0.152065 0.152118
2.97307 0.152008 0.152061
2.97364 0.15195 0.152003
2.97422 0.151892 0.151945
2.97479 0.151834 0.151887
2.97536 0.151777 0.15183
2.97593 0.151719 0.151772
2.97651 0.151661 0.151714
2.97708 0.151604 0.151657
2.97765 0.151546 0.151599
2.97822 0.151488 0.151542
2.97879 0.151431 0.151484
2.97937 0.151373 0.151426
2.97994 0.151316 0.151369
2.98051 0.151258 0.151311
2.98108 0.151201 0.151254
2.98165 0.151143 0.151196
2.98222 0.151086 0.151139
2.9828 0.151028 0.151082
2.98337 0.150971 0.151024
2.98394 0.150913 0.150967
2.98451 0.150856 0.150909
2.98508 0.150799 0.150852
2.98566 0.150741 0.150795
2.98623 0.150684 0.150737
2.9868 0.150626 0.15068
2.98737 0.150569 0.150623
2.98794 0.150512 0.150565
2.98851 0.150455 0.150508
2.98909 0.150397 0.150451
2.98966 0.15034 0.150394
2.99023 0.150283 0.150337
2.9908 0.150226 0.150279
2.99137 0.150168 0.150222
2.99194 0.150111 0.150165
2.99252 0.150054 0.150108
2.99309 0.149997 0.150051
2.99366 0.14994 0.149994
2.99423 0.149883 0.149937
2.9948 0.149826 0.14988
2.99537 0.149769 0.149823
2.99594 0.149712 0.149765
2.99652 0.149655 0.149708
2.99709 0.149598 0.149651
2.99766 0.149541 0.149595
2.99823 0.149484 0.149538
2.9988 0.149427 0.149481
2.99937 0.14937 0.149424
2.99994 0.149313 0.149367
3.00051 0.149256 0.14931
3.00109 0.149199 0.149253
3.00166 0.149142 0.149196
3.00223 0.149085 0.149139
3.0028 0.149028 0.149083
3.00337 0.148972 0.149026
3.00394 0.148915 0.148969
3.00451 0.148858 0.148912
3.00508 0.148801 0.148856
3.00565 0.148745 0.148799
3.00623 0.148688 0.148742
3.0068 0.148631 0.148686
3.00737 0.148574 0.148629
3.00794 0.148518 0.148572
3.00851 0.148461 0.148516
3.00908 0.148405 0.148459
3.00965 0.148348 0.148402
3.01022 0.148291 0.148346
3.01079 0.148235 0.148289
3.01136 0.148178 0.148233
3.01193 0.148122 0.148176
3.01251 0.148065 0.14812
3.01308 0.148009 0.148063
3.01365 0.147952 0.148007
3.01422 0.147896 0.14795
3.01479 0.147839 0.147894
3.01536 0.147783 0.147838
3.01593 0.147727 0.147781
3.0165 0.14767 0.147725
3.01707 0.147614 0.147669
3.01764 0.147557 0.147612
3.01821 0.147501 0.147556
3.01878 0.147445 0.1475
3.01935 0.147388 0.147443
3.01992 0.147332 0.147387
3.02049 0.147276 0.147331
3.02107 0.14722 0.147275
3.02164 0.147163 0.147218
3.02221 0.147107 0.147162
3.02278 0.147051 0.147106
3.02335 0.146995 0.14705
3.02392 0.146939 0.146994
3.02449 0.146883 0.146938
3.02506 0.146826 0.146882
3.02563 0.14677 0.146826
3.0262 0.146714 0.14677
3.02677 0.146658 0.146714
3.02734 0.146602 0.146657
3.02791 0.146546 0.146601
3.02848 0.14649 0.146546
3.02905 0.146434 0.14649
3.02962 0.146378 0.146434
3.03019 0.146322 0.146378
3.03076 0.146266 0.146322
3.03133 0.14621 0.146266
3.0319 0.146155 0.14621
3.03247 0.146099 0.146154
3.03304 0.146043 0.146098
3.03361 0.145987 0.146042
3.03418 0.145931 0.145987
3.03475 0.145875 0.145931
3.03532 0.14582 0.145875
3.03589 0.145764 0.145819
3.03646 0.145708 0.145764
3.03703 0.145652 0.145708
3.0376 0.145597 0.145652
3.03817 0.145541 0.145597
3.03874 0.145485 0.145541
3.03931 0.14543 0.145485
3.03988 0.145374 0.14543
3.04045 0.145318 0.145374
3.04102 0.145263 0.145318
3.04159 0.145207 0.145263
3.04216 0.145151 0.145207
3.04273 0.145096 0.145152
3.0433 0.14504 0.145096
3.04387 0.144985 0.145041
3.04444 0.144929 0.144985
